style_id,name,gender,master_category,sub_category,article_type,component_type,color,season,usage
24175,aurelia women olive kurti,Women,Apparel,Topwear,Kurtis,Top,Olive,Fall,Ethnic
57487,lee cooper men brown shoes,Men,Footwear,Shoes,Casual Shoes,Footwear,Brown,Summer,Formal
10340,united colors of benetton women green polo t-shirt,Women,Apparel,Topwear,Tshirts,Top,Green,Fall,Casual
40430,tonga women grey dress,Women,Apparel,Dress,Dresses,Top,Grey,Summer,Casual
15632,nike women as regular df cotton black track pants,Women,Apparel,Bottomwear,Track Pants,Bottom,Black,Summer,Sports
21407,locomotive men printed white t-shirt,Men,Apparel,Topwear,Tshirts,Top,White,Fall,Casual
4265,jealous 21 women plain pink top,Women,Apparel,Topwear,Tshirts,Top,Pink,Summer,Casual
45142,casio enticer men black dial analogue watch mtp-1291d-1a3vdf(a415),Men,Accessories,Watches,Watches,Accessories,Black,Winter,Casual
24949,united colors of benetton women peach t-shirt,Women,Apparel,Topwear,Tshirts,Top,Peach,Summer,Casual
44090,boss men collector's edition perfume,Men,Personal Care,Fragrance,Perfume and Body Mist,Accessories,Blue,Spring,Casual
53027,fnf multi coloured printed sari,Women,Apparel,Saree,Sarees,Top,Multi,Fall,Ethnic
17165,u.s. polo assn. men maroon & white check shirt,Men,Apparel,Topwear,Shirts,Top,Maroon,Fall,Formal
23350,crusoe men elixir boxer assorted short,Men,Apparel,Innerwear,Boxers,Bottom,Multi,Summer,Casual
6532,nike women's border pink skirt,Women,Apparel,Bottomwear,Skirts,Bottom,Pink,Summer,Sports
18911,adidas men vanquish 5 m white sports shoes,Men,Footwear,Shoes,Sports Shoes,Footwear,White,Fall,Sports
47615,portia women black flats,Women,Footwear,Shoes,Heels,Footwear,Black,Fall,Casual
51770,hidedge men brown belt,Men,Accessories,Belts,Belts,Accessories,Brown,Summer,Formal
17959,puma women trinity white casual shoe,Women,Footwear,Shoes,Casual Shoes,Footwear,White,Fall,Casual
30747,fabindia men striped cream cambric kurta,Men,Apparel,Topwear,Kurtas,Top,Cream,Summer,Ethnic
2192,adidas men white short,Men,Apparel,Bottomwear,Shorts,Bottom,White,Fall,Sports
54202,highlander men grey shirt,Men,Apparel,Topwear,Shirts,Top,White,Summer,Casual
26622,puma men faas 800 jam black sports shoes,Men,Footwear,Shoes,Sports Shoes,Footwear,Black,Summer,Sports
12417,reid & taylor men casual brown wallets,Men,Accessories,Wallets,Wallets,Accessories,Brown,Fall,Casual
31695,folklore women printed purple kurta,Women,Apparel,Topwear,Kurtas,Top,Purple,Summer,Ethnic
34121,turtle unisex black laptop bag,Unisex,Accessories,Bags,Laptop Bag,Top,Black,Summer,Casual
50464,chromozome men navy blue & grey pack of 2 briefs,Men,Apparel,Innerwear,Briefs,Bottom,Navy Blue,Summer,Casual
23196,highlander men green check shirt,Men,Apparel,Topwear,Shirts,Top,Green,Fall,Casual
22044,vishudh women printed green kurta,Women,Apparel,Topwear,Kurtas,Top,Green,Fall,Ethnic
16271,tokyo talkies women printed white top,Women,Apparel,Topwear,Tops,Top,White,Fall,Casual
46501,timex men black dial watch,Men,Accessories,Watches,Watches,Accessories,Black,Winter,Casual
7626,wrangler men brown leather belt,Men,Accessories,Belts,Belts,Accessories,Brown,Summer,Casual
13703,fila men black gautier shoes,Men,Footwear,Shoes,Casual Shoes,Footwear,Black,Fall,Casual
30581,ray ban unisex black sunglass,Unisex,Accessories,Eyewear,Sunglasses,Accessories,Black,Winter,Casual
43073,nike men blue odi game day cap,Men,Accessories,Headwear,Caps,Accessories,Blue,Summer,Casual
49549,rocia women green clutch,Women,Accessories,Bags,Clutches,Accessories,Green,Summer,Casual
22878,woodland men khaki casual shoes,Men,Footwear,Shoes,Casual Shoes,Footwear,Khaki,Summer,Casual
3286,guerrilla men's madagascar black t-shirt,Men,Apparel,Topwear,Tshirts,Top,Black,Summer,Casual
31453,nike women tennis black t-shirt,Women,Apparel,Topwear,Tshirts,Top,Black,Summer,Sports
19239,puma men standpunkt classic black casual shoes,Men,Footwear,Shoes,Casual Shoes,Footwear,Black,Fall,Casual
11054,scullers men check blue shirts,Men,Apparel,Topwear,Shirts,Top,Blue,Fall,Casual
25261,lino perros women canvas beige handbag,Women,Accessories,Bags,Handbags,Accessories,Beige,Summer,Casual
41724,catwalk women olive heels,Women,Footwear,Shoes,Heels,Footwear,Olive,Summer,Casual
10186,indigo nation men black & blue stripe shirt,Men,Apparel,Topwear,Shirts,Top,Black,Fall,Casual
11868,franco leone men casual black sandals,Men,Footwear,Sandal,Sandals,Footwear,Black,Fall,Casual
36676,paridhan women red handbag,Women,Accessories,Bags,Handbags,Accessories,Red,Summer,Casual
45384,rocia women white & silver sandals,Women,Footwear,Shoes,Flats,Footwear,White,Winter,Casual
52333,toniq women black clutch,Women,Accessories,Bags,Clutches,Accessories,Black,Winter,Casual
20713,redtape men margate black casual shoe,Men,Footwear,Shoes,Casual Shoes,Footwear,Black,Winter,Casual
14526,mark taylor men aqua blue & white grey striped shirt,Men,Apparel,Topwear,Shirts,Top,Blue,Fall,Formal
58609,toniq women gold earrings,Women,Accessories,Jewellery,Earrings,Accessories,Gold,Winter,Casual
5171,wrangler women's short placket red tops,Women,Apparel,Topwear,Tops,Top,Red,Summer,Casual
11266,indigo nation men pv plan(mix & max) greyish brown trousers,Men,Apparel,Bottomwear,Trousers,Bottom,Beige,Fall,Casual
24181,converse unisex black casual shoes,Unisex,Footwear,Shoes,Casual Shoes,Footwear,Black,Summer,Casual
44858,puma men red t-shirt,Men,Apparel,Topwear,Tshirts,Top,Red,Summer,Casual
33136,catwalk women brown heels,Women,Footwear,Shoes,Heels,Footwear,Brown,Winter,Casual
52101,myntra women white printed kurta,Women,Apparel,Topwear,Kurtas,Top,White,Summer,Ethnic
36444,spinn men gen x white shoes,Men,Footwear,Shoes,Casual Shoes,Footwear,White,Spring,Casual
5343,skechers women blue teal shoe,Women,Footwear,Shoes,Casual Shoes,Footwear,Blue,Winter,Casual
20521,baggit women brown map taj handbag,Women,Accessories,Bags,Handbags,Accessories,Brown,Winter,Casual
14714,genesis men solid navy blue trousers,Men,Apparel,Bottomwear,Trousers,Bottom,Navy Blue,Fall,Formal
50656,chromozome men navy blue lounge shorts,Men,Apparel,Loungewear and Nightwear,Lounge Shorts,Bottom,Navy Blue,Winter,Sports
17191,u.s. polo assn. men checks  blue shirt,Men,Apparel,Topwear,Shirts,Top,Blue,Winter,Casual
34313,fabindia women magenta silk & wool ekko stole,Women,Accessories,Stoles,Stoles,Accessories,Magenta,Summer,Ethnic
19837,u.s. polo assn. men check green shirt,Men,Apparel,Topwear,Shirts,Top,Green,Fall,Casual
7414,w women v neck sleeve black kurta,Women,Apparel,Topwear,Kurtas,Top,Black,Summer,Ethnic
22276,inc.5 women black casual heels,Women,Footwear,Shoes,Heels,Footwear,Black,Winter,Casual
3888,wrangler men's racing big print grey t-shirt,Men,Apparel,Topwear,Tshirts,Top,Grey,Summer,Casual
16043,highlander men check blue shirt,Men,Apparel,Topwear,Shirts,Top,Blue,Fall,Casual
2166,probase men check orange shirt,Men,Apparel,Topwear,Shirts,Top,Blue,Summer,Casual
43241,reebok men grey swift chase sports shoes,Men,Footwear,Shoes,Sports Shoes,Footwear,Grey,Summer,Sports
27704,murcia women purple handbag,Women,Accessories,Bags,Handbags,Accessories,Purple,Winter,Casual
42393,flying machine women white t-shirt,Women,Apparel,Topwear,Tshirts,Top,White,Summer,Casual
31661,indigo nation men printed blue shirt,Men,Apparel,Topwear,Shirts,Top,Blue,Summer,Casual
57017,jockey elance men black briefs 1009,Men,Apparel,Innerwear,Briefs,Bottom,Black,Summer,Casual
33552,wrangler men brown striped shirt,Men,Apparel,Topwear,Shirts,Top,Brown,Summer,Casual
32480,proline men multicoloured striped polo t-shirt,Men,Apparel,Topwear,Tshirts,Top,Brown,Summer,Casual
41172,allen solly woman orange shirt,Women,Apparel,Topwear,Shirts,Top,Orange,Summer,Casual
11602,w women solid grey kurtas,Women,Apparel,Topwear,Kurtas,Top,Grey,Summer,Ethnic
25437,lee men fashion black wallet,Men,Accessories,Wallets,Wallets,Accessories,Black,Summer,Casual
44400,force 10 men white & blue duplay sports shoes,Men,Footwear,Shoes,Sports Shoes,Footwear,White,Summer,Sports
5727,reebok men's blaze white black shoe,Men,Footwear,Shoes,Casual Shoes,Footwear,White,Summer,Casual
20145,wrangler men urban green shirt,Men,Apparel,Topwear,Shirts,Top,Green,Fall,Casual
14370,catwalk women casual black flats,Women,Footwear,Shoes,Heels,Footwear,Black,Winter,Casual
52565,mod'acc women black clutch,Women,Accessories,Bags,Clutches,Accessories,Black,Summer,Casual
36020,otls men brown leather belt,Men,Accessories,Belts,Belts,Accessories,Brown,Summer,Casual
7070,timberland men's cycling pod chino khaki pant,Men,Apparel,Bottomwear,Track Pants,Bottom,Cream,Summer,Casual
22612,nike men black jersey,Men,Apparel,Topwear,Tshirts,Top,Black,Fall,Sports
8804,scullers men scul white gingham red shirt,Men,Apparel,Topwear,Shirts,Top,Red,Fall,Casual
16427,levi's men printed purple tshirts,Men,Apparel,Topwear,Tshirts,Top,Purple,Fall,Casual
50232,stoln women black sunglasses,Women,Accessories,Eyewear,Sunglasses,Accessories,Black,Winter,Casual
28328,red tape men casual brown sandals,Men,Footwear,Sandal,Sandals,Footwear,Brown,Winter,Casual
13969,puma men 917 sl graphic black casual shoes,Men,Footwear,Shoes,Casual Shoes,Footwear,Black,Fall,Casual
34777,be for bag women pack of 3 bag,Women,Accessories,Bags,Handbags,Accessories,Black,Summer,Casual
47285,myntra women pack of 3 t-shirts,Women,Apparel,Topwear,Tshirts,Top,Peach,Summer,Casual
12087,w women printed white kurtas,Women,Apparel,Topwear,Kurtas,Top,White,Fall,Ethnic
2502,numero uno men's casual canvas black shoe,Men,Footwear,Shoes,Casual Shoes,Footwear,Black,Fall,Casual
43625,vero moda women black printed shift dress,Women,Apparel,Dress,Dresses,Top,Black,Summer,Casual
13155,puma men vintage no.1 logo blue tshirts,Men,Apparel,Topwear,Tshirts,Top,Blue,Fall,Casual
54692,shree women multicoloured printed kurta,Women,Apparel,Topwear,Kurtas,Top,Multi,Fall,Ethnic
27360,tantra men after the fight maroon t-shirt,Men,Apparel,Topwear,Tshirts,Top,Maroon,Fall,Casual
16615,genesis men solid charcoal trouser,Men,Apparel,Bottomwear,Trousers,Bottom,Charcoal,Fall,Formal
46165,adrika women multi coloured necklace,Women,Accessories,Jewellery,Necklace and Chains,Accessories,Multi,Summer,Casual
35497,bata men velocity grey sandals,Men,Footwear,Sandal,Sandals,Footwear,Grey,Winter,Casual
7242,rockport men's alfrew black shoe,Men,Footwear,Shoes,Formal Shoes,Footwear,Black,Fall,Formal
34545,puma men patch webbing navy blue belt,Men,Accessories,Belts,Belts,Accessories,Navy Blue,Summer,Casual
6390,lotto women sofia purple black floater,Women,Footwear,Shoes,Flats,Footwear,Beige,Summer,Casual
31037,arrow sport men printed navy blue t-shirt,Men,Apparel,Topwear,Tshirts,Top,Navy Blue,Summer,Casual
13367,timberland women femmes brown casual shoes,Women,Footwear,Shoes,Casual Shoes,Footwear,Brown,Fall,Casual
27152,mark taylor men striped blue shirt,Men,Apparel,Topwear,Shirts,Top,Blue,Summer,Formal
28926,mr. men printed teal t-shirt,Men,Apparel,Topwear,Tshirts,Top,Teal,Summer,Casual
40292,warner bros kids unisex blue flip flops,Unisex,Footwear,Flip Flops,Flip Flops,Footwear,Blue,Fall,Casual
33760,vero moda women viva white top,Women,Apparel,Topwear,Tops,Top,White,Summer,Casual
57225,murcia women red handbag,Women,Accessories,Bags,Handbags,Accessories,Red,Summer,Casual
11430,united colors of benetton women brown t-shirt,Women,Apparel,Topwear,Tshirts,Top,Brown,Fall,Casual
25605,fastrack men black dial watch n1161sm02,Men,Accessories,Watches,Watches,Accessories,Black,Winter,Casual
20377,urban yoga women solid pink jacket,Women,Apparel,Topwear,Jackets,Top,Pink,Fall,Casual
1989,adidas womens black tank fitted t-shirt,Women,Apparel,Topwear,Tshirts,Top,Black,Fall,Sports
53685,kiara women black handbag,Women,Accessories,Bags,Handbags,Accessories,Black,Summer,Casual
44632,nike men grey as sideline track pants,Men,Apparel,Bottomwear,Track Pants,Bottom,Grey,Summer,Sports
5515,probase men's crack print crew challenger blue t-shirt,Men,Apparel,Topwear,Tshirts,Top,Blue,Summer,Casual
15090,mother earth men check white shirts,Men,Apparel,Topwear,Shirts,Top,White,Fall,Casual
39606,catwalk women silver heels,Women,Footwear,Shoes,Heels,Footwear,Silver,Winter,Casual
25259,lino perros women leatherite beige handbag,Women,Accessories,Bags,Handbags,Accessories,Beige,Summer,Casual
5975,locomotive men black maroon purple stripe shirt,Men,Apparel,Topwear,Shirts,Top,Black,Summer,Casual
11850,playboy men green flip flops,Men,Footwear,Flip Flops,Flip Flops,Footwear,Green,Winter,Casual
5149,wrangler women's sequin white t-shirt,Women,Apparel,Topwear,Tshirts,Top,White,Summer,Casual
43877,puma men white drift shoes,Men,Footwear,Shoes,Casual Shoes,Footwear,White,Summer,Casual
28546,nike men basic navy blue t-shirt,Men,Apparel,Topwear,Tshirts,Top,Navy Blue,Summer,Casual
34119,clarks men brown leather sandals,Men,Footwear,Sandal,Sandals,Footwear,Brown,Summer,Casual
46539,timex men black dial watch,Men,Accessories,Watches,Watches,Accessories,Black,Winter,Smart Casual
29494,giordano women chronograph black dial watch,Women,Accessories,Watches,Watches,Accessories,Black,Winter,Casual
9784,red tape men formal brown formal shoes,Men,Footwear,Shoes,Formal Shoes,Footwear,Brown,Winter,Formal
19201,united colors of benetton men check black shirt,Men,Apparel,Topwear,Shirts,Top,Black,Fall,Casual
22840,woodland men brown casual shoes,Men,Footwear,Shoes,Casual Shoes,Footwear,Brown,Summer,Casual
42199,sepia women blue checked top,Women,Apparel,Topwear,Tops,Top,Blue,Summer,Casual
49571,reid & taylor men brown belt,Men,Accessories,Belts,Belts,Accessories,Brown,Summer,Casual
28774,aurelia women printed red kurti,Women,Apparel,Topwear,Kurtis,Top,Red,Summer,Ethnic
13509,chimp men are you soor blue tshirts,Men,Apparel,Topwear,Tshirts,Top,Blue,Fall,Casual
17995,puma women essential skinny grey track pant,Women,Apparel,Bottomwear,Track Pants,Bottom,Grey,Summer,Sports
49743,park avenue men white tie,Men,Accessories,Ties,Ties,Accessories,White,Summer,Formal
16847,idee men funky eyewear brown sunglasses,Men,Accessories,Eyewear,Sunglasses,Accessories,Brown,Winter,Casual
19033,catwalk women mary jane tan casual shoes,Women,Footwear,Shoes,Flats,Footwear,Tan,Winter,Casual
52905,fnf yellow and red printed bandhani sari,Women,Apparel,Saree,Sarees,Top,Yellow,Fall,Ethnic
44860,puma men red t-shirt,Men,Apparel,Topwear,Tshirts,Top,Red,Winter,Casual
25857,skechers men black casual shoes,Men,Footwear,Shoes,Casual Shoes,Footwear,Black,Summer,Casual
52139,femella women orange polo t-shirt,Women,Apparel,Topwear,Tshirts,Top,Orange,Summer,Casual
20519,baggit women princy taj white belt,Women,Accessories,Belts,Belts,Accessories,White,Winter,Casual
33932,citizen women white dial watch,Women,Accessories,Watches,Watches,Accessories,Steel,Winter,Casual
12883,converse unisex brush print green casual shoes,Unisex,Footwear,Shoes,Casual Shoes,Footwear,Green,Fall,Casual
7048,numero uno men's black white shoe,Men,Footwear,Shoes,Casual Shoes,Footwear,Black,Summer,Casual
13951,united colors of benetton men printed purple tshirts,Men,Apparel,Topwear,Tshirts,Top,Purple,Summer,Casual
28310,fastrack men silver sunglasses,Men,Accessories,Eyewear,Sunglasses,Accessories,Steel,Winter,Casual
49327,dkny women white dial watch ny4634,Women,Accessories,Watches,Watches,Accessories,White,Winter,Casual
19457,quiksilver men black t-shirt,Men,Apparel,Topwear,Tshirts,Top,Black,Summer,Casual
7874,provogue men's formal tan shoe,Men,Footwear,Shoes,Formal Shoes,Footwear,Tan,Summer,Formal
18585,puma men ftpa quarters navy blue socks,Men,Accessories,Socks,Socks,Accessories,Navy Blue,Summer,Casual
27358,tantra men feel no pain white t-shirt,Men,Apparel,Topwear,Tshirts,Top,White,Fall,Casual
40098,adidas men navy blue t-shirt,Men,Apparel,Topwear,Tshirts,Top,Navy Blue,Summer,Casual
20941,adidas men adi cells orange flip flops,Men,Footwear,Flip Flops,Flip Flops,Footwear,Orange,Fall,Casual
38182,miami blues women sunglasses,Women,Accessories,Eyewear,Sunglasses,Accessories,Black,Winter,Casual
59989,avirate women black dress,Women,Apparel,Dress,Dresses,Top,Black,Fall,Party
21893,biba women printed red kurta,Women,Apparel,Topwear,Kurtas,Top,Red,Fall,Ethnic
14348,catwalk women casual white flats,Women,Footwear,Shoes,Heels,Footwear,White,Winter,Casual
36018,otls men black leather belt,Men,Accessories,Belts,Belts,Accessories,Black,Summer,Casual
14946,status quo men stripes red tshirts,Men,Apparel,Topwear,Tshirts,Top,Red,Fall,Casual
33758,vero moda women polly pink top,Women,Apparel,Topwear,Tops,Top,Pink,Summer,Casual
39262,red chief men black formal shoes,Men,Footwear,Shoes,Formal Shoes,Footwear,Black,Winter,Formal
41378,wrangler women maria black top,Women,Apparel,Topwear,Tops,Top,Black,Summer,Casual
11408,united colors of benetton men light winter black sweatshirts,Men,Apparel,Topwear,Sweatshirts,Top,Black,Fall,Casual
58255,baggit women maroon purse,Women,Accessories,Bags,Clutches,Accessories,Maroon,Summer,Casual
59387,senorita women brown sandals,Women,Footwear,Shoes,Flats,Footwear,Brown,Summer,Casual
49929,fabindia pink sari maheshwari zari saree,Women,Apparel,Saree,Sarees,Top,Pink,Fall,Ethnic
31833,titan men chronograph white dial watch,Men,Accessories,Watches,Watches,Accessories,White,Winter,Casual
28122,jockey mc men pack of 2 briefs 8003,Men,Apparel,Innerwear,Briefs,Bottom,Olive,Summer,Casual
27956,jockey sport performance  men white sport performance stretch briefs sp 02,Men,Apparel,Innerwear,Briefs,Bottom,White,Fall,Casual
19665,united colors of benetton men printed green tshirt,Men,Apparel,Topwear,Tshirts,Top,Green,Fall,Casual
8232,fastrack women black sling bag,Women,Accessories,Bags,Handbags,Accessories,Black,Winter,Casual
54498,lino perros women brown handbag,Women,Accessories,Bags,Handbags,Accessories,Brown,Summer,Casual
29236,puma women roque navy blue sandals,Women,Footwear,Sandal,Sports Sandals,Footwear,Navy Blue,Summer,Casual
12877,provogue men formal black formal shoes,Men,Footwear,Shoes,Formal Shoes,Footwear,Black,Fall,Formal
35669,u.s. polo assn. men black flip flops,Men,Footwear,Flip Flops,Flip Flops,Footwear,Black,Summer,Casual
47249,fcuk underwear men black brief,Men,Apparel,Innerwear,Briefs,Bottom,Black,Summer,Casual
17539,mark taylor men orange & white striped shirt,Men,Apparel,Topwear,Shirts,Top,Orange,Fall,Formal
7880,provogue men's formal brown shoe,Men,Footwear,Shoes,Formal Shoes,Footwear,Brown,Summer,Formal
6952,s.oliver men's valentine brown t-shirt,Men,Apparel,Topwear,Tshirts,Top,Brown,Summer,Casual
